method,path,status,duration (ms)
POST,/login,200,232.1968
GET,/libri,200,2.8610
GET,/libri,200,2.0041
GET,/libri,200,1.9460
GET,/libri,200,1.4420
GET,/libri,200,1.5481
POST,/login,200,232.9271
GET,/libri,200,1.9033
POST,/login,200,231.7379
GET,/libri,200,3.0780
POST,/login,200,231.3502
POST,/login,200,232.3389
POST,/login,200,232.2497
GET,/libri,200,2.9559
GET,/libri,200,1.9500
POST,/login,200,231.8869
POST,/login,200,231.7262
POST,/login,200,233.1121
GET,/libri,200,2.4431
POST,/login,200,232.3370
POST,/login,200,232.2750
GET,/libri,200,2.0020
GET,/libri,200,1.2579
GET,/libri,200,1.2119
POST,/login,200,251.7149
GET,/libri,200,2.3799
GET,/libri,200,1.3392
GET,/libri,200,1.0812
POST,/login,200,230.9420
POST,/login,200,233.3992
GET,/libri,200,1.7290
POST,/login,200,231.4761
POST,/login,200,233.2759
GET,/libri,200,2.9638
GET,/libri,200,1.7550
GET,/libri,200,1.6921
GET,/libri,200,1.6472
POST,/login,200,231.7991
POST,/login,200,231.2651
POST,/login,200,233.1519
POST,/login,200,232.6047
POST,/login,200,232.1820
GET,/libri,200,2.0459
GET,/libri,200,1.3838
POST,/login,200,232.4190
POST,/login,200,233.2032
POST,/login,200,233.9270
POST,/login,200,231.1790
POST,/login,200,232.3380
POST,/login,200,232.7440
GET,/libri,200,3.0489
POST,/login,200,231.4649
GET,/libri,200,1.8692
POST,/login,200,231.2829
GET,/libri,200,1.7140
GET,/libri,200,1.7352
POST,/login,200,231.6940
GET,/libri,200,2.4681
GET,/libri,200,1.8890
POST,/login,200,231.4498
POST,/login,200,231.3972
GET,/libri,200,2.1019
GET,/libri,200,1.4532
POST,/login,200,231.1959
POST,/login,200,232.3809
GET,/libri,200,1.9181
GET,/libri,200,1.8928
GET,/libri,200,1.8792
GET,/libri,200,2.5079
POST,/login,200,231.2551
POST,/login,200,231.5619
GET,/libri,200,2.4860
POST,/login,200,230.8848
GET,/libri,200,2.6100
POST,/login,200,231.8778
GET,/libri,200,1.7130
POST,/login,200,231.1311
GET,/libri,200,2.8129
GET,/libri,200,1.9391
POST,/login,200,232.5072
POST,/login,200,232.6851
GET,/libri,200,2.6491
POST,/login,200,231.6508
GET,/libri,200,2.8517
POST,/login,200,231.9391
GET,/libri,200,2.5001
GET,/libri,200,1.8578
POST,/login,200,231.7240
POST,/login,200,253.4940
POST,/login,200,231.4939
POST,/login,200,233.0232
POST,/login,200,233.5951
GET,/libri,200,2.8710
GET,/libri,200,2.0039
GET,/libri,200,1.7760
POST,/login,200,233.3381
POST,/login,200,232.2021
GET,/libri,200,2.5880
POST,/login,200,231.8761
GET,/libri,200,2.4800
POST,/login,200,231.6701
POST,/login,200,231.6668
POST,/login,200,232.8150
GET,/libri,200,3.1419
GET,/libri,200,1.5302
POST,/login,200,231.7312
POST,/login,200,233.1209
GET,/libri,200,2.4092
POST,/login,200,232.0249
GET,/libri,200,2.6951
POST,/login,200,231.5898
POST,/login,200,232.6860
POST,/login,200,231.4639
POST,/login,200,232.7900
POST,/login,200,231.5371
POST,/login,200,232.3670
GET,/libri,200,2.0392
POST,/login,200,231.6251
POST,/login,200,232.7077
GET,/libri,200,2.9321
POST,/login,200,231.9801
POST,/login,200,231.7131
POST,/login,200,233.0301
POST,/login,200,233.2740
GET,/libri,200,3.1257
POST,/login,200,231.2450
GET,/libri,200,2.9640
GET,/libri,200,0.9720
GET,/libri,200,0.9089
GET,/libri,200,1.6689
POST,/login,200,238.4269
POST,/login,200,237.1778
GET,/libri,200,2.3618
POST,/login,200,259.0508
POST,/login,200,236.8939
POST,/login,200,236.5370
GET,/libri,200,2.2981
POST,/login,200,258.0309
POST,/login,200,235.9869
POST,/login,200,235.3611
POST,/login,200,237.0231
POST,/login,200,234.1149
GET,/libri,200,1.9372
GET,/libri,200,1.3280
GET,/libri,200,1.4768
GET,/libri,200,1.2968
GET,/libri,200,1.2739
POST,/login,200,232.7600
GET,/libri,200,2.6040
POST,/login,200,265.7573
GET,/libri,200,2.3289
POST,/login,200,232.5351
POST,/login,200,231.7541
GET,/libri,200,2.6379
POST,/login,200,232.8832
GET,/libri,200,2.4972
POST,/login,200,232.4889
GET,/libri,200,2.6469
POST,/login,200,231.8919
GET,/libri,200,2.2171
POST,/login,200,231.5350
POST,/login,200,233.1738
POST,/login,200,232.5881
GET,/libri,200,1.6959
GET,/libri,200,1.1673
GET,/libri,200,1.1961
POST,/login,200,231.3890
POST,/login,200,232.7638
POST,/login,200,233.1629
POST,/login,200,232.7681
POST,/login,200,232.1422
POST,/login,200,232.9831
POST,/login,200,232.6949
POST,/login,200,232.0919
POST,/login,200,233.3572
GET,/libri,200,1.9820
GET,/libri,200,1.2848
GET,/libri,200,1.2782
POST,/login,200,231.8490
GET,/libri,200,1.9011
GET,/libri,200,2.1009
POST,/login,200,232.2991
GET,/libri,200,3.0499
POST,/login,200,231.8642
GET,/libri,200,2.0101
GET,/libri,200,3.0520
GET,/libri,200,1.5759
POST,/login,200,232.0199
POST,/login,200,232.7659
POST,/login,200,231.2279
POST,/login,200,232.9030
POST,/login,200,233.1820
GET,/libri,200,2.7101
POST,/login,200,231.5857
GET,/libri,200,1.7438
POST,/login,200,231.1339
POST,/login,200,234.5853
GET,/libri,200,1.3807
POST,/login,200,233.9027
POST,/login,200,253.6099
POST,/login,200,234.9091
POST,/login,200,233.5448
POST,/login,200,232.7931
POST,/login,200,232.8598
POST,/login,200,233.3331
POST,/login,200,232.4941
GET,/libri,200,1.8990
GET,/libri,200,1.2882
POST,/login,200,231.4351
POST,/login,200,233.1657
POST,/login,200,233.2571
POST,/login,200,231.8339
GET,/libri,200,1.7462
POST,/login,200,231.2651
GET,/libri,200,2.6927
POST,/login,200,232.1198
GET,/libri,200,2.9421
POST,/login,200,232.6081
GET,/libri,200,1.4169
GET,/libri,200,1.1771
POST,/login,200,231.3759
GET,/libri,200,2.4190
POST,/login,200,232.4359
POST,/login,200,234.3869
GET,/libri,200,1.6320
POST,/login,200,232.0728
GET,/libri,200,1.9290
GET,/libri,200,1.6167
POST,/login,200,233.3813
GET,/libri,200,2.0871
GET,/libri,200,1.4262
GET,/libri,200,1.5759
POST,/login,200,232.1610
GET,/libri,200,2.3928
GET,/libri,200,1.8718
GET,/libri,200,1.8587
GET,/libri,200,1.7622
POST,/login,200,232.0468
POST,/login,200,232.8498
POST,/login,200,232.2960
POST,/login,200,232.0960
POST,/login,200,231.8709
GET,/libri,200,3.2198
POST,/login,200,232.0209
GET,/libri,200,2.8298
POST,/login,200,232.3070
POST,/login,200,252.6710
GET,/libri,200,2.2821
POST,/login,200,231.3941
GET,/libri,200,2.9330
POST,/login,200,231.7729
POST,/login,200,232.4708
POST,/login,200,231.7071
POST,/login,200,233.0320
GET,/libri,200,2.5527
POST,/login,200,237.2780
POST,/login,200,519.3908
POST,/login,200,336.5300
GET,/libri,200,1.5869
POST,/login,200,231.7829
POST,/login,200,233.3250
POST,/login,200,232.5132
POST,/login,200,232.5990
POST,/login,200,233.0859
GET,/libri,200,2.8751
GET,/libri,200,1.6508
GET,/libri,200,1.6479
GET,/libri,200,1.9019
GET,/libri,200,1.7052
GET,/libri,200,1.8020
GET,/libri,200,2.0738
POST,/login,200,232.6961
POST,/login,200,232.6720
GET,/libri,200,1.8623
GET,/libri,200,1.3831
POST,/login,200,231.3228
POST,/login,200,233.0050
GET,/libri,200,2.4869
GET,/libri,200,1.9116
GET,/libri,200,1.4322
POST,/login,200,231.5981
POST,/login,200,231.9353
GET,/libri,200,2.9051
POST,/login,200,232.1260
POST,/login,200,232.7399
GET,/libri,200,2.6450
GET,/libri,200,1.9689
GET,/libri,200,1.6210
POST,/login,200,231.4229
POST,/login,200,232.1389
POST,/login,200,232.8870
POST,/login,200,232.8773
GET,/libri,200,2.0909
GET,/libri,200,3.6747
POST,/login,200,235.6679
GET,/libri,200,1.6069
GET,/libri,200,1.2522
GET,/libri,200,1.7378
POST,/login,200,234.7159
GET,/libri,200,2.6131
POST,/login,200,257.8151
GET,/libri,200,1.7700
POST,/login,200,232.8780
GET,/libri,200,2.3439
GET,/libri,200,1.8821
POST,/login,200,234.2947
POST,/login,200,232.4817
POST,/login,200,232.3139
POST,/login,200,232.3699
POST,/login,200,232.9299
POST,/login,200,232.8250
POST,/login,200,232.2021
GET,/libri,200,2.9898
GET,/libri,200,1.9829
GET,/libri,200,1.9112
GET,/libri,200,1.7080
GET,/libri,200,1.7269
GET,/libri,200,2.7878
POST,/login,200,234.5002
GET,/libri,200,3.2220
GET,/libri,200,1.7610
GET,/libri,200,1.6971
POST,/login,200,232.1348
POST,/login,200,232.4851
POST,/login,200,231.8940
POST,/login,200,234.4618
POST,/login,200,290.5059
POST,/login,200,233.3949
POST,/login,200,231.5328
POST,/login,200,300.0221
POST,/login,200,231.6198
POST,/login,200,232.3930
GET,/libri,200,2.6851
POST,/login,200,292.7361
GET,/libri,200,1.9181
POST,/login,200,231.7421
GET,/libri,200,2.9142
GET,/libri,200,2.0242
GET,/libri,200,1.8570
POST,/login,200,232.0833
GET,/libri,200,2.2879
GET,/libri,200,1.6000
POST,/login,200,231.8432
POST,/login,200,231.5099
GET,/libri,200,3.0322
POST,/login,200,232.1570
POST,/login,200,232.7290
POST,/login,200,232.6951
GET,/libri,200,1.7719
GET,/libri,200,1.2090
POST,/login,200,253.0520
POST,/login,200,232.7480
POST,/login,200,239.0494
POST,/login,200,244.3290
GET,/libri,200,1.7018
GET,/libri,200,1.3719
POST,/login,200,243.7482
GET,/libri,200,2.0082
GET,/libri,200,1.2748
POST,/login,200,235.6043
GET,/libri,200,2.2790
GET,/libri,200,1.4532
GET,/libri,200,1.2469
POST,/login,200,243.8200
GET,/libri,200,2.1970
POST,/login,200,246.3441
POST,/login,200,232.6550
POST,/login,200,232.7244
POST,/login,200,231.7886
POST,/login,200,290.2372
POST,/login,200,232.4948
POST,/login,200,232.4989
GET,/libri,200,2.6534
POST,/login,200,231.0529
POST,/login,200,232.9991
POST,/login,200,233.4549
POST,/login,200,231.7121
POST,/login,200,232.6708
POST,/login,200,233.2990
GET,/libri,200,2.2860
GET,/libri,200,1.3082
GET,/libri,200,1.3731
POST,/login,200,231.4098
POST,/login,200,233.0797
POST,/login,200,232.6350
GET,/libri,200,2.8439
POST,/login,200,231.7951
POST,/login,200,231.6079
POST,/login,200,233.0062
POST,/login,200,232.2149
POST,/login,200,232.0290
POST,/login,200,233.0401
GET,/libri,200,2.8551
GET,/libri,200,2.1110
GET,/libri,200,1.9650
POST,/login,200,232.1651
POST,/login,200,232.9941
GET,/libri,200,1.9450
GET,/libri,200,1.7338
GET,/libri,200,1.6441
POST,/login,200,252.7428
POST,/login,200,231.7190
GET,/libri,200,2.0170
GET,/libri,200,1.9188
GET,/libri,200,1.8947
POST,/login,200,232.5299
GET,/libri,200,1.2562
POST,/login,200,230.7670
POST,/login,200,233.2418
POST,/login,200,232.9171
POST,/login,200,232.7161
POST,/login,200,233.5842
POST,/login,200,232.7781
GET,/libri,200,2.5668
POST,/login,200,231.5838
POST,/login,200,231.5941
GET,/libri,200,2.4073
GET,/libri,200,1.9720
POST,/login,200,231.8840
POST,/login,200,232.4679
GET,/libri,200,1.9448
GET,/libri,200,1.1101
POST,/login,200,231.1640
GET,/libri,200,2.5082
GET,/libri,200,1.8501
POST,/login,200,231.8678
GET,/libri,200,1.9720
GET,/libri,200,1.5118
POST,/login,200,230.9570
POST,/login,200,231.0472
GET,/libri,200,1.8630
POST,/login,200,231.3280
POST,/login,200,233.1860
GET,/libri,200,2.9941
POST,/login,200,231.9300
GET,/libri,200,1.9920
POST,/login,200,231.2927
POST,/login,200,232.6982
POST,/login,200,233.2730
GET,/libri,200,2.9068
POST,/login,200,231.6470
GET,/libri,200,1.8950
GET,/libri,200,1.3549
POST,/login,200,231.4510
POST,/login,200,232.9040
POST,/login,200,232.9271
POST,/login,200,232.1758
GET,/libri,200,2.3100
GET,/libri,200,1.2939
POST,/login,200,230.9880
POST,/login,200,232.5618
POST,/login,200,232.5499
GET,/libri,200,1.8351
GET,/libri,200,1.8079
GET,/libri,200,1.3158
POST,/login,200,251.4970
POST,/login,200,232.1799
POST,/login,200,232.2898
POST,/login,200,231.5960
POST,/login,200,232.6331
POST,/login,200,232.5900
GET,/libri,200,2.8522
POST,/login,200,231.8349
GET,/libri,200,2.9659
POST,/login,200,231.9059
POST,/login,200,231.7917
POST,/login,200,232.7480
GET,/libri,200,2.3229
POST,/login,200,231.3948
POST,/login,200,232.7087
GET,/libri,200,2.2840
POST,/login,200,231.6422
GET,/libri,200,2.5511
POST,/login,200,231.6859
GET,/libri,200,3.0222
GET,/libri,200,1.8020
POST,/login,200,231.9498
GET,/libri,200,2.7351
POST,/login,200,231.9980
GET,/libri,200,2.4600
POST,/login,200,231.6873
GET,/libri,200,1.9140
GET,/libri,200,1.0602
POST,/login,200,230.8497
GET,/libri,200,2.7852
POST,/login,200,231.8361
GET,/libri,200,3.0560
GET,/libri,200,1.9841
POST,/login,200,232.3101
POST,/login,200,232.2829
GET,/libri,200,2.5120
POST,/login,200,231.6968
POST,/login,200,232.6891
GET,/libri,200,1.9350
GET,/libri,200,1.6890
POST,/login,200,231.7591
POST,/login,200,231.5290
GET,/libri,200,3.1333
GET,/libri,200,1.8840
POST,/login,200,232.5351
GET,/libri,200,1.5852
GET,/libri,200,1.6010
POST,/login,200,231.6320
POST,/login,200,232.5370
GET,/libri,200,2.1670
POST,/login,200,232.7318
POST,/login,200,231.5590
POST,/login,200,232.6839
GET,/libri,200,1.8032
POST,/login,200,256.8257
GET,/libri,200,1.7591
GET,/libri,200,1.2298
POST,/login,200,231.8940
POST,/login,200,233.7339
POST,/login,200,232.7678
GET,/libri,200,2.3799
GET,/libri,200,1.5810
POST,/login,200,231.9849
POST,/login,200,232.7518
POST,/login,200,232.2528
GET,/libri,200,1.7102
GET,/libri,200,1.2181
POST,/login,200,230.8700
POST,/login,200,232.5211
GET,/libri,200,2.1780
GET,/libri,200,1.6801
POST,/login,200,231.8211
POST,/login,200,231.8420
GET,/libri,200,2.9843
POST,/login,200,232.2249
GET,/libri,200,2.4672
GET,/libri,200,1.2369
POST,/login,200,231.9560
POST,/login,200,232.1248
POST,/login,200,231.5452
POST,/login,200,232.3520
GET,/libri,200,2.5408
POST,/login,200,231.8881
GET,/libri,200,1.6992
GET,/libri,200,1.2290
POST,/login,200,231.8258
POST,/login,200,232.5649
POST,/login,200,232.8598
GET,/libri,200,2.6882
POST,/login,200,231.4670
POST,/login,200,231.7979
POST,/login,200,233.1979
GET,/libri,200,2.8927
POST,/login,200,232.3411
POST,/login,200,231.8580
POST,/login,200,232.9772
GET,/libri,200,2.8069
GET,/libri,200,1.8330
POST,/login,200,232.0540
POST,/login,200,231.9942
GET,/libri,200,1.9219
POST,/login,200,231.4391
POST,/login,200,232.7907
GET,/libri,200,2.9562
GET,/libri,200,2.1982
GET,/libri,200,1.7669
POST,/login,200,250.5047
POST,/login,200,232.3382
GET,/libri,200,2.6670
GET,/libri,200,2.3973
POST,/login,200,231.7619
POST,/login,200,232.8060
POST,/login,200,232.3141
GET,/libri,200,2.4400
POST,/login,200,231.5710
POST,/login,200,232.7280
POST,/login,200,232.7390
GET,/libri,200,1.9140
POST,/login,200,230.9990
POST,/login,200,232.9149
GET,/libri,200,3.0310
POST,/login,200,232.3461
POST,/login,200,232.4390
POST,/login,200,232.7971
POST,/login,200,232.6400
GET,/libri,200,1.9360
GET,/libri,200,1.2059
POST,/login,200,231.9949
GET,/libri,200,1.8020
GET,/libri,200,1.1339
GET,/libri,200,1.1241
POST,/login,200,231.0753
GET,/libri,200,2.9798
POST,/login,200,232.1489
GET,/libri,200,2.2898
POST,/login,200,233.4549
POST,/login,200,232.7590
GET,/libri,200,2.2390
POST,/login,200,232.5552
GET,/libri,200,3.1390
GET,/libri,200,1.6048
GET,/libri,200,1.4372
POST,/login,200,231.4460
POST,/login,200,234.1940
GET,/libri,200,1.2093
POST,/login,200,230.8679
GET,/libri,200,2.8470
POST,/login,200,231.9791
POST,/login,200,233.1328
POST,/login,200,232.6159
POST,/login,200,232.8770
POST,/login,200,232.8992
GET,/libri,200,1.8837
POST,/login,200,231.2016
POST,/login,200,232.1310
GET,/libri,200,2.4912
GET,/libri,200,1.6141
POST,/login,200,252.2118
GET,/libri,200,1.2741
POST,/login,200,231.3480
GET,/libri,200,1.8740
POST,/login,200,231.2670
POST,/login,200,232.8498
GET,/libri,200,3.0661
POST,/login,200,232.0597
POST,/login,200,232.6419
POST,/login,200,232.1663
POST,/login,200,233.0019
GET,/libri,200,3.0043
POST,/login,200,233.9060
POST,/login,200,231.7760
POST,/login,200,232.6763
POST,/login,200,232.7690
POST,/login,200,232.8060
POST,/login,200,232.0910
POST,/login,200,232.6009
GET,/libri,200,2.9879
GET,/libri,200,1.9310
POST,/login,200,231.9381
POST,/login,200,231.8020
GET,/libri,200,2.1722
POST,/login,200,232.0001
POST,/login,200,233.0430
POST,/login,200,232.5680
GET,/libri,200,2.0292
POST,/login,200,253.0630
GET,/libri,200,2.3580
GET,/libri,200,1.8432
GET,/libri,200,1.6251
GET,/libri,200,0.9654
GET,/libri,200,0.8850
GET,/libri,200,1.1127
POST,/login,200,231.2069
POST,/login,200,233.1102
GET,/libri,200,1.8229
POST,/login,200,231.2639
GET,/libri,200,2.5058
GET,/libri,200,1.3938
GET,/libri,200,1.6949
GET,/libri,200,1.7798
POST,/login,200,231.8828
POST,/login,200,233.4991
POST,/login,200,231.7419
POST,/login,200,232.6140
POST,/login,200,232.3549
GET,/libri,200,2.7092
GET,/libri,200,1.9360
POST,/login,200,231.2698
GET,/libri,200,1.7779
POST,/login,200,231.6301
POST,/login,200,232.8892
POST,/login,200,232.9590
POST,/login,200,231.6082
POST,/login,200,233.1159
POST,/login,200,233.1269
GET,/libri,200,3.3381
POST,/login,200,254.1671
POST,/login,200,234.9131
POST,/login,200,262.2719
GET,/libri,200,2.4579
POST,/login,200,240.1471
POST,/login,200,231.8349
POST,/login,200,237.8440
GET,/libri,200,1.8609
GET,/libri,200,1.1349
POST,/login,200,232.3730
POST,/login,200,235.2469
POST,/login,200,231.0672
GET,/libri,200,2.4352
POST,/login,200,253.8552
GET,/libri,200,1.6530
GET,/libri,200,0.8180
GET,/libri,200,0.7219
POST,/login,200,230.9000
GET,/libri,200,1.6370
GET,/libri,200,1.1489
POST,/login,200,230.8531
POST,/login,200,234.0128
POST,/login,200,233.6950
POST,/login,200,231.3418
POST,/login,200,232.8660
POST,/login,200,232.8811
POST,/login,200,233.2261
POST,/login,200,233.0382
POST,/login,200,232.0201
GET,/libri,200,2.5079
POST,/login,200,231.7979
GET,/libri,200,1.8480
POST,/login,200,230.7250
GET,/libri,200,2.8617
POST,/login,200,231.8089
GET,/libri,200,2.3696
POST,/login,200,231.6711
POST,/login,200,232.8811
POST,/login,200,232.3630
POST,/login,200,232.8258
GET,/libri,200,2.6000
GET,/libri,200,1.9724
POST,/login,200,231.7748
POST,/login,200,231.2322
POST,/login,200,232.4979
POST,/login,200,233.3519
POST,/login,200,232.4150
POST,/login,200,232.8939
POST,/login,200,232.5172
GET,/libri,200,2.5091
POST,/login,200,253.3648
POST,/login,200,231.3540
POST,/login,200,231.9250
POST,/login,200,232.8341
POST,/login,200,232.4500
POST,/login,200,233.1429
POST,/login,200,232.2361
POST,/login,200,232.3160
POST,/login,200,231.2570
POST,/login,200,232.1460
GET,/libri,200,3.0322
GET,/libri,200,2.4781
GET,/libri,200,1.5259
POST,/login,200,231.4990
POST,/login,200,231.8542
POST,/login,200,231.6809
GET,/libri,200,2.5270
GET,/libri,200,1.7500
POST,/login,200,232.5811
GET,/libri,200,2.8641
GET,/libri,200,1.7607
POST,/login,200,231.8230
POST,/login,200,231.5528
POST,/login,200,233.1431
POST,/login,200,232.6200
POST,/login,200,231.4880
GET,/libri,200,1.6088
GET,/libri,200,1.1179
POST,/login,200,231.6132
POST,/login,200,232.1789
POST,/login,200,231.7860
GET,/libri,200,1.8129
GET,/libri,200,1.2019
POST,/login,200,230.7620
POST,/login,200,253.4273
POST,/login,200,232.4648
GET,/libri,200,1.9670
POST,/login,200,232.0399
POST,/login,200,233.2659
GET,/libri,200,2.6290
POST,/login,200,233.0577
GET,/libri,200,1.5531
POST,/login,200,230.0372
GET,/libri,200,2.0618
POST,/login,200,231.4999
POST,/login,200,231.9181
POST,/login,200,232.4450
POST,/login,200,232.3871
POST,/login,200,232.2009
POST,/login,200,232.7349
POST,/login,200,231.7870
POST,/login,200,231.1461
GET,/libri,200,2.3448
GET,/libri,200,0.9418
POST,/login,200,230.6759
GET,/libri,200,2.5952
GET,/libri,200,1.8549
POST,/login,200,231.3068
GET,/libri,200,2.2771
GET,/libri,200,1.7450
POST,/login,200,231.5662
GET,/libri,200,2.6939
GET,/libri,200,2.2490
POST,/login,200,231.2839
POST,/login,200,232.2481
POST,/login,200,231.8401
POST,/login,200,231.0479
GET,/libri,200,2.6329
GET,/libri,200,1.6949
POST,/login,200,231.4889
GET,/libri,200,2.7828
GET,/libri,200,1.8601
GET,/libri,200,1.8692
POST,/login,200,232.0819
POST,/login,200,249.6052
GET,/libri,200,2.3601
POST,/login,200,231.9000
GET,/libri,200,3.0830
GET,/libri,200,1.9679
GET,/libri,200,1.8580
POST,/login,200,232.3680
POST,/login,200,232.6171
POST,/login,200,233.0589
POST,/login,200,233.0203
GET,/libri,200,2.6672
GET,/libri,200,1.9341
GET,/libri,200,2.0308
GET,/libri,200,1.7929
GET,/libri,200,1.5888
POST,/login,200,232.2741
GET,/libri,200,1.8439
GET,/libri,200,1.1401
POST,/login,200,230.4151
GET,/libri,200,2.1398
POST,/login,200,231.4801
GET,/libri,200,1.8940
GET,/libri,200,1.1520
GET,/libri,200,1.2212
POST,/login,200,231.8130
GET,/libri,200,2.9519
GET,/libri,200,1.7011
GET,/libri,200,1.5001
POST,/login,200,231.9701
POST,/login,200,232.2898
POST,/login,200,232.2671
GET,/libri,200,2.4042
POST,/login,200,231.5929
POST,/login,200,232.0540
GET,/libri,200,2.7461
POST,/login,200,231.9751
GET,/libri,200,2.8679
POST,/login,200,231.7672
POST,/login,200,231.7770
POST,/login,200,232.5730
POST,/login,200,232.0712
GET,/libri,200,2.3670
POST,/login,200,230.8128
GET,/libri,200,1.6241
POST,/login,200,230.4561
GET,/libri,200,1.9071
GET,/libri,200,1.8289
POST,/login,200,252.3220
GET,/libri,200,2.1739
GET,/libri,200,1.5149
POST,/login,200,231.8857
GET,/libri,200,2.3749
POST,/login,200,231.9658
GET,/libri,200,2.3239
POST,/login,200,231.2162
GET,/libri,200,2.6367
POST,/login,200,231.8730
POST,/login,200,232.0132
GET,/libri,200,1.7581
GET,/libri,200,1.1582
POST,/login,200,230.7289
POST,/login,200,232.2540
GET,/libri,200,2.4393
POST,/login,200,231.6411
POST,/login,200,232.4688
GET,/libri,200,2.2829
GET,/libri,200,1.5349
POST,/login,200,231.2388
GET,/libri,200,2.6000
POST,/login,200,231.5850
POST,/login,200,233.2318
POST,/login,200,231.2951
POST,/login,200,232.6329
GET,/libri,200,2.1932
POST,/login,200,230.9830
GET,/libri,200,2.1491
POST,/login,200,231.6852
POST,/login,200,232.1560
GET,/libri,200,2.5349
GET,/libri,200,1.6849
GET,/libri,200,1.5302
GET,/libri,200,1.6508
POST,/login,200,231.9129
GET,/libri,200,2.3828
POST,/login,200,231.2353
POST,/login,200,231.3411
POST,/login,200,232.2912
POST,/login,200,253.1641
GET,/libri,200,2.3921
POST,/login,200,231.6532
GET,/libri,200,2.2471
POST,/login,200,231.5030
GET,/libri,200,2.8360
POST,/login,200,232.5799
POST,/login,200,232.3651
POST,/login,200,231.1251
POST,/login,200,232.4748
GET,/libri,200,1.8640
GET,/libri,200,1.7531
GET,/libri,200,2.0502
POST,/login,200,231.5850
GET,/libri,200,2.7969
GET,/libri,200,1.9050
POST,/login,200,231.8749
GET,/libri,200,2.5120
POST,/login,200,232.0499
GET,/libri,200,2.4161
POST,/login,200,231.3409
GET,/libri,200,2.6212
POST,/login,200,231.5609
POST,/login,200,231.1740
GET,/libri,200,2.2869
POST,/login,200,231.4403
POST,/login,200,232.3658
POST,/login,200,233.0577
POST,/login,200,233.0701
GET,/libri,200,3.1259
POST,/login,200,231.8659
GET,/libri,200,2.2612
POST,/login,200,231.1611
GET,/libri,200,1.7989
POST,/login,200,231.2369
POST,/login,200,232.5470
GET,/libri,200,2.9840
POST,/login,200,232.2397
GET,/libri,200,3.4850
POST,/login,200,253.5369
GET,/libri,200,2.3022
GET,/libri,200,1.7092
POST,/login,200,231.7109
POST,/login,200,231.2942
GET,/libri,200,2.1141
GET,/libri,200,1.2739
POST,/login,200,231.1318
GET,/libri,200,1.8511
GET,/libri,200,1.2701
POST,/login,200,230.9279
POST,/login,200,232.1222
POST,/login,200,232.9850
POST,/login,200,231.5161
POST,/login,200,232.3401
GET,/libri,200,2.2740
GET,/libri,200,1.4322
POST,/login,200,231.3921
POST,/login,200,232.1630
POST,/login,200,231.3468
POST,/login,200,233.8650
GET,/libri,200,3.0420
POST,/login,200,232.1780
POST,/login,200,232.3971
POST,/login,200,232.6698
GET,/libri,200,2.7270
POST,/login,200,232.4188
POST,/login,200,233.9971
POST,/login,200,232.1229
GET,/libri,200,2.6472
POST,/login,200,233.3112
GET,/libri,200,1.7710
POST,/login,200,231.6170
GET,/libri,200,1.8601
GET,/libri,200,1.1351
GET,/libri,200,1.0040
POST,/login,200,232.7769
GET,/libri,200,1.3931
GET,/libri,200,0.9279
POST,/login,200,250.4630
GET,/libri,200,2.4412
POST,/login,200,231.9591
GET,/libri,200,2.6329
GET,/libri,200,1.7781
GET,/libri,200,1.5681
GET,/libri,200,1.5361
GET,/libri,200,1.4739
POST,/login,200,232.4347
POST,/login,200,232.8110
POST,/login,200,233.1750
POST,/login,200,232.3081
POST,/login,200,231.1969
GET,/libri,200,2.2850
POST,/login,200,231.4212
GET,/libri,200,2.5320
POST,/login,200,231.5719
POST,/login,200,231.7231
GET,/libri,200,2.2490
POST,/login,200,231.5450
GET,/libri,200,2.4860
POST,/login,200,231.7772
GET,/libri,200,2.7299
GET,/libri,200,1.7970
GET,/libri,200,1.6181
POST,/login,200,231.5371
POST,/login,200,231.4219
GET,/libri,200,1.5140
POST,/login,200,231.0278
POST,/login,200,232.7960
GET,/libri,200,1.9841
GET,/libri,200,1.3278
GET,/libri,200,0.9601
GET,/libri,200,1.0769
POST,/login,200,230.8478
GET,/libri,200,2.6171
POST,/login,200,232.2080
GET,/libri,200,2.9790
POST,/login,200,232.1520
POST,/login,200,232.2099
POST,/login,200,231.2293
GET,/libri,200,2.7499
GET,/libri,200,1.7867
GET,/libri,200,1.6913
GET,/libri,200,1.5390
POST,/login,200,231.6587
GET,/libri,200,2.7881
GET,/libri,200,2.0640
POST,/login,200,252.9123
POST,/login,200,231.4601
POST,/login,200,232.3742
POST,/login,200,232.3449
GET,/libri,200,1.5852
POST,/login,200,230.8402
GET,/libri,200,3.1831
GET,/libri,200,1.7550
POST,/login,200,232.2378
GET,/libri,200,3.0663
POST,/login,200,231.4150
GET,/libri,200,2.9922
POST,/login,200,231.8249
POST,/login,200,232.0662
POST,/login,200,231.5371
POST,/login,200,231.7910
POST,/login,200,232.1801
GET,/libri,200,1.9181
GET,/libri,200,1.5271
GET,/libri,200,1.7781
POST,/login,200,231.6098
POST,/login,200,232.9180
GET,/libri,200,3.0730
GET,/libri,200,1.7121
POST,/login,200,232.0011
GET,/libri,200,1.8990
POST,/login,200,230.6590
POST,/login,200,231.9901
POST,/login,200,233.3839
POST,/login,200,231.6401
POST,/login,200,231.8201
GET,/libri,200,2.8701
POST,/login,200,231.6680
